Split,Image Path,Chart Type,Reasoning Type,Claim,True Verdict,Predicted Verdict,Verdict Match,True Rationale,Predicted Rationale
Test 1,local_images/Population_of_Manday_Region_by_districts.png,pie_chart,unknown,The Mandalay region of NyaungU has the smallest population.,SUPPORTED,SUPPORTED,True,The smallest section of the pie chart represents the NyaungU region. This region is listed as having 4% of the total Mandalay population.,The pie chart shows that NyaungU has 4% of the Mandalay Region's population.
Test 1,local_images/Our_main_purpose_550x413px.jpg,pie_chart,unknown,In our main purpose educational mission and political mission are equal.,SUPPORTED,SUPPORTED,True,In the chart the sectors denoting educational mission and political mission are equal in size.,The Educational Mission and Political Mission sections appear to be of similar size in the pie chart.
Test 1,local_images/Kansas_Electricity_Generation_Sources_Pie_Chart.png,unknown,unknown,40 per cent of energy generated in Kansas is natural gas.,REFUTED,REFUTED,True,The light blue slice representing natural gas is only 5.2 per cent.,The pie chart shows that natural gas accounts for only 5.2% of electricity generation in Kansas.
Test 1,local_images/A_Culture_of_Copyright_-_Figure_19._Open_GLAM_platforms_in_United_States.png,pie_chart,unknown,Wikimedia commons is the most popular open GLAM platform in United States.,SUPPORTED,SUPPORTED,True,"With a share of 69.1 percent indicated by blue color, Wikimedia Commons holds the maximum part of piechart.",The pie chart shows that 69.1% of open GLAM platforms in the United States are Wikimedia Commons.
Test 1,local_images/A_Culture_of_Copyright_-_Figure_19._Open_GLAM_platforms_in_United_States.png,pie_chart,unknown,The chart shows that Wikimedia commons had the highest percentage on the chart.,SUPPORTED,SUPPORTED,True,With 69.1% Wikimedia is the highest percentage on the chart.,"The largest segment of the pie chart is labeled ""Wikimedia Commons"" with 69.1%."
Test 1,local_images/A_Culture_of_Copyright_-_Figure_19._Open_GLAM_platforms_in_United_States.png,pie_chart,unknown,Wikimedia Commons represents the majority of open GLAM platforms in the U.S.,SUPPORTED,SUPPORTED,True,"Wikimedia Commons represents more than half of the pie chart, which indicates a majority.",The pie chart shows that Wikimedia Commons accounts for 69.1% of open GLAM platforms in the United States.
Test 1,local_images/Taux_de_croissance_Portugal_France.gif,line_chart,unknown,1999 had the highest growth rate for Portugal in the 1990s.,REFUTED,REFUTED,True,"The graph shows that Portugal had a growth rate of 8% in 1990, which is higher than the 4% rate in 1999.","The red line representing Portugal peaks at approximately 5% in 1998, which is higher than any other year shown on the graph."
Test 1,local_images/Edre_heitor_Media.png,line_chart,unknown,The Tempo de execucao started  Execucao from the value near 524288 of Qtde de registros.,SUPPORTED,SUPPORTED,True,The Execucao mentioned in red line which starts in the line graph near of 524288 of Qtde de registros.,"The graph shows that the Tempo de execução starts at approximately 0 seconds on the x-axis, corresponding to the value of 524288 on the y-axis."
Test 1,local_images/Nightingale-mortality.jpg,pie_chart,unknown,The diagram shows the number of deaths from wounds was high than that of all other causes combined.,REFUTED,SUPPORTED,False,The red area  is small than both the blue area  and the black area indicating a low number of deaths from wounds to the other causes of death.,The red areas representing deaths from wounds are consistently larger than the black areas representing all other causes throughout the chart.
Test 1,local_images/Profile_of_Wales.png,barchart_vertical,unknown,The unemployment rate in Wales in the 2 quarter of 2013 was 8.2%,SUPPORTED,SUPPORTED,True,"On the chart, the dark blue bar on the left is the one indicating the highest unemployment rate, which is 8.2%",The chart shows the unemployment rate for Wales in Q2 2013 as 8.2%.
Test 1,local_images/Average_Costs_from_2010_to_2011.JPG,barchart_vertical,unknown,2011 had average costs higher than 28000.  ,REFUTED,REFUTED,True,The graph shows 2011 being far below the 28000 mark.,The bar for 2011 is below the 28000 mark on the y-axis.
Test 1,"local_images/Ilketshall,_St._Andrew_Female_occupation_1881.png",pie_chart,unknown,The majority of employed women work in the service sector.,REFUTED,SUPPORTED,False,"This claim is false as the service sector has the smallest slice of the pie chart, indicating that it has the lowest number of employed women among the listed sectors.","The largest section of the pie chart is labeled ""Domestic Offices or Services,"" which occupies more than half of the chart."
Test 1,local_images/Auroville_population_by_fonction_(2014).png,barchart_horizontal,unknown,Teacher is the third highest bar in the Auroville population by fonction (2014).,SUPPORTED,SUPPORTED,True,"Based on the chart, Teacher is the third highest population in Auroville population by fonction (2014).","The bar for ""Teacher"" is indeed the third tallest among all the bars in the chart."
Test 1,local_images/Auroville_population_by_fonction_(2014).png,barchart_horizontal,unknown,An unclear chart shows the Auroville population by function in 2014.,SUPPORTED,REFUTED,False,"The claim is true as seen that the image of the chart is unclear, only bars of different lengths are clearly visible and as mentioned in the caption, this bar chart shows the Auroville population by function in 2014.","The chart clearly lists various functions with corresponding population numbers, indicating that it is not unclear."
Test 1,local_images/2016_Electric_Energy_Profile.jpg,barchart_vertical,unknown,"Kilowatt usage, per the Electric Power Annual and Electric Monthly, shows itself to be overall higher in July than in November. ",SUPPORTED,SUPPORTED,True,"The bright green bar, indicating July usage, is significantly higher than the deep blue bar indicating November usage.",The bar for July is visibly taller than that of November on the chart.
Test 1,local_images/Palestinian_deaths._2nd_Intifada.gif,barchart_vertical,unknown,"Between 2000 to 2008, a large number of Palestinians were killed by Israelis.",SUPPORTED,SUPPORTED,True,The claim is true as can be seen in the chart the tallest green bar represents the total number of deaths of Palestinians by Israelis.,"The total number of Palestinian deaths attributed to Israeli actions during the Second Intifada is 4,528."
Test 1,local_images/Bell_telephone_magazine_(1922)_(14755858532).jpg,pie_chart,unknown,Europe had no telephones in 1940.,REFUTED,REFUTED,True,"This claim is false as the chart shows that Europe had 50% of the world's telephones on January 1, 1940, making it one of the two regions with the highest number of telephones in the world at that time, alongside the United States.","The pie chart shows that Europe accounts for a small portion of the total telephones, but it does not indicate that Europe had no telephones in 1940."
Test 1,local_images/Peover_Inferior_occupational_data_graph_2011.jpg,barchart_horizontal,unknown,More people worked in transport and storage than manufacturing. ,REFUTED,REFUTED,True,The bar for manufacturing is bigger than the one for transport and storage.,"The bar for ""Transport and Storage"" is shorter than the bar for ""Manufacturing,"" indicating fewer people worked in Transport and Storage."
Test 1,local_images/Hubbert-curve.png,line_chart,unknown,"The Hubbert curve start from the point (-6,0).",SUPPORTED,SUPPORTED,True,"The red color curved line indicate the Hubbert curve which started from the axis of (-6,0) in the graph.",The x-axis value at the leftmost point of the curve is -6.
Test 1,local_images/US_female_arrests_for_embezzlement_by_age.png,unknown,unknown,The chart shows the number of male arrests for embezzlement in the United States by age group in 2014.,REFUTED,REFUTED,True,"The chart specific displays data on female arrests for embezzlement in the United States in 2014, no male arrests. Therefore, the claim is false.","The title of the chart explicitly states ""United States Female Embezzlement Arrests,"" indicating that the data pertains to female arrests."
Test 1,local_images/German_Soldiers_in_the_American_Revolution.png,pie_chart,unknown,Settled in North America is in the third place of this pie chart.,SUPPORTED,REFUTED,False,"The green color stands for Settled in North America, which is in the third place of this pie chart","The number 4,972 for ""Settled in North America"" is smaller than both 17,313 for ""Returned home"" and 6,354 for ""Died from illness or accidents."""
Test 1,local_images/Visitor_structure_Expo_Real_2010_en.jpg,barchart_horizontal,unknown,Visitors from Real Estate project management represented the largest group present at the 2010 EXPO REAL.,REFUTED,REFUTED,True,Real Estate project management visitors only represented 10% of the total or 5th highest percentage.,"The chart shows that ""Real estate project management"" has the highest proportion at 10%."
Test 1,"local_images/U.S._Distribution_of_Wealth,_2007.jpg",pie_chart,unknown,The top 5% combined have over half of the wealth in the US. ,SUPPORTED,REFUTED,False,The top %1 and the next 4% combine to make over half of the chart represented by the two darkest blue wedges.,"The top 5% holds 11.2% of the wealth, which is less than half."
Test 1,local_images/Netbook_popularity_in_2008_(PriceGrabber).png,barchart_vertical,Find Extremum,Netbook popularity in 7th month is lowest.,SUPPORTED,SUPPORTED,True,Netbook popularity shown by blue colour in 7th month is lowest and it is 1%.,"The bar for the 7th month shows a value of 1%, which is the lowest among all months."
Test 1,local_images/Ghg_pie_chart_Turkey_2019.png,unknown,unknown,The section representing other which has white color is the largest section in the chart shown ,SUPPORTED,SUPPORTED,True,"As shown in the chart of Greenhouse gas emissions, other section is the largest section and ia white","The ""Other"" section occupies the largest portion of the pie chart, visually larger than any other segment."
